Empresa;Filial;Produto;Produto Fornecedor;Descricao;Classe;Saldo;Preco Venda;Custo Reposicao;ICMS ST;Icms Normal;IPI;Icms Ult. Entrada;PIS Ult. Entrada;Cofins Ult. Entrada;CBENEF;CST Saida;CST Entrada;NCM;Classificacao Fiscal;CEST;% IPI;Uf Ultima Entrada;% Reducao E;% Reducao S;%Credito Out. E;%Credito Out. S;%FCP E;%FCP S;%MVA E;%MVA S;%ICMS E;%ICMS S;% PIS E;% PIS S;% COFINS E;% COFINS S;ST COFINS E;ST COFINS S;ST PIS E;ST PIS S;%RED. ST E;%RED. ST S;%Red. Difer. E;%Red. Difer. S;Aliq.ICMS Gar E;Aliq.ICMS Gar S;Comp ST Ent Orig;Comp ST Sai Orig;Comp ST Dev Orig;Comp ST Ent Dest;Comp ST Sai Dest;Comp ST Dev Dest;Codigo Getin;WMS;Altura;Largura;Comprimento;Empilhamento;Validade;Descricao WMS;Grupo;Sub-Grupo;Fornecedor;Peso Liquido;Peso Bruto;Unid.Med;QtdCX;Fator Conversao;Operacao;Multiplo;Especial;Pedido Minimo;Pauta;Valor;Margem Bruta;Conting;Agregados;Custo NF;Desconto;Verba;Data Ult. Compra;Qtde Ult. Compra;Acumula Caixa;Gera ADM;Aceita Troca;Aceita Subfat;Situacao;Tipo;Vai Palm;Ctrl Lote;Perc. Comis.;Qtd.Max.Revenda;Agrup.;ST IPI;EAN Trib;Divisor WMS;Data Cad.;Outras Despesas;EAN Comercial;Embalagem Comercial;EAN Tributavel;Embalagem Tributavel;EAN CX WMS;Emb Com. CX;EAN Display WMS;Emb Com. Display;EAN Frac Wms;EAN Fornecedor;Fator Fornecedor;EAN Ecom;Fator Ecom;CX Ecom;Emb. Exp. Comercial;Emb. Exp. Trib.;
03;01;14200219;7130003127          ;PAPRICA DEFUMADA................01X 36GR;0;        140,00;      10,2900;       6,7115;          0,0000;          0,2600;          0,0000;          0,2600;          0,1000;          0,4800;        ;00;00;  9042200;'09042200  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    4,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095031276 ;S;   0,0800;   0,0500;   0,0500;  192;  360;PAPRICA DEFUMADA................20X 36GR                    ;1421;14210007;013143802000879;    0,036;    0,056;0001;    1;   20,000;M;   4;1;    1;0000;       0,0000;      33,10;       0,00;       4,50;       6,7115;       0,00;        0,0000;18/06/2024;    480,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095031276 ;   20;17/06/2024;          0,0000;7891095031276 ;0001-UN;7891095031276 ;0001-UN;57891095031271;0016-CX0020;              ;0000-****;7891095031276 ;7891095031276 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200220;7130001589          ;PAPRICA DOCE....................01X 12GR;0;          0,00;       1,9100;       1,2542;          0,0000;          0,0800;          0,0000;          0,0800;          0,0100;          0,0800;        ;00;00;  9042200;'09042200A ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095015894 ;S;   0,1300;   0,1000;   0,0100;  384;  360;PAPRICA DOCE....................24X 12GR                    ;1421;14210007;013143802000879;    0,012;    0,016;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      32,50;       0,00;       4,50;       1,2542;       0,00;        0,0000;18/06/2024;  1.152,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095015894 ;   24;17/06/2024;          0,0000;7891095015894 ;0001-UN;7891095015894 ;0001-UN;57891095015899;0019-CX0024;              ;0000-****;7891095015894 ;7891095015894 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200221;7130015478          ;PAPRICA DOCE....................01X 50GR;0;        240,00;       6,8900;       4,6217;          0,0000;          0,3235;          0,0000;          0,3235;          0,0708;          0,3266;        ;00;00;  9042200;'09042200A ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095604784 ;S;   0,1600;   0,1000;   0,0200;  120;  360;PAPRICA DOCE....................24X 50GR                    ;1421;14210007;013143802000879;    0,050;    0,056;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,20;       0,00;       4,50;       4,6217;       0,00;        0,0000;29/01/2025;    312,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095604784 ;   24;17/06/2024;          0,0000;7891095604784 ;0001-UN;7891095604784 ;0001-UN;57891095154789;0019-CX0024;              ;0000-****;7891095604784 ;7891095604784 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200223;7130015464          ;PIMENTA BRANCA MOIDA............01X 15GR;0;        176,00;       3,2400;       2,1625;          0,0000;          0,1500;          0,0000;          0,1500;          0,0300;          0,1500;        ;00;00;  9041200;'09041200  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095154647 ;S;   0,1300;   0,1000;   0,0100;  480;  540;PIMENTA BRANCA MOIDA............24X 15GR                    ;1421;14210007;013143802000879;    0,015;    0,020;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,40;       0,00;       2,50;       2,1625;       0,00;        0,0000;21/08/2024;    240,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095154647 ;   24;14/08/2024;          0,0000;7891095154647 ;0001-UN;7891095154647 ;0001-UN;57891095154642;0019-CX0024;              ;0000-****;7891095154647 ;7891095154647 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200224;7130015613          ;PIMENTA CALABRESA EM FLOCOS.....01X 13GR;0;        152,00;       3,2300;       2,1596;          0,0000;          0,1500;          0,0000;          0,1500;          0,0300;          0,1500;        ;00;00;  9041200;'09041200  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095156139 ;S;   0,1300;   0,1000;   0,0100;  864;  360;PIMENTA CALABRESA EM FLOCOS.....24X 13GR                    ;1421;14210007;013143802000879;    0,013;    0,016;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,40;       0,00;       4,50;       2,1596;       0,00;        0,0000;18/06/2024;    576,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095156139 ;   24;17/06/2024;          0,0000;7891095156139 ;0001-UN;7891095156139 ;0001-UN;57891095156134;0019-CX0024;              ;0000-****;7891095156139 ;7891095156139 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200225;7130003122          ;PIMENTA DO REINO PRETA..........01X 45GR;0;        100,00;      12,7700;       8,5508;          0,0000;          0,5900;          0,0000;          0,5900;          0,1300;          0,6000;        ;00;00;  9041100;'09041100  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095031221 ;S;   0,1300;   0,0500;   0,0500;  200;  360;PIMENTA DO REINO PRETA..........12X 45GR                    ;1421;14210007;013143802000879;    0,045;    0,190;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      31,30;       0,00;       4,50;       8,5508;       0,00;        0,0000;18/06/2024;    372,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095031221 ;   12;17/06/2024;          0,0000;7891095031221 ;0001-UN;7891095031221 ;0001-UN;57891095031226;0011-CX0012;              ;0000-****;7891095031221 ;7891095031221 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200226;7130015422          ;PIMENTA E COMINHO...............01X 15GR;0;         52,00;       3,0800;       2,0654;          0,0000;          0,1445;          0,0000;          0,1445;          0,0316;          0,1458;        ;00;00;  9109900;'09109900  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095154227 ;S;   0,1300;   0,0900;   0,0100;  384;  540;PIMENTA E COMINHO...............24X 15GR                    ;1421;14210007;013143802000879;    0,015;    0,018;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,20;       0,00;       4,50;       2,0654;       0,00;        0,0000;29/01/2025;     48,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095154227 ;   24;17/06/2024;          0,0000;7891095154227 ;0001-UN;7891095154227 ;0001-UN;57891095154222;0019-CX0024;              ;0000-****;7891095154227 ;7891095154227 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200227;7130015402          ;PIMENTA E COMINHO...............01X 70GR;0;         96,00;       7,8900;       5,2763;          0,0000;          0,3600;          0,0000;          0,3600;          0,0800;          0,3700;        ;00;00;  9109900;'09109900  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095154029 ;S;   0,1600;   0,1000;   0,0300;  120;  540;PIMENTA E COMINHO...............24X 70GR                    ;1421;14210007;013143802000879;    0,070;    0,078;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,40;       0,00;       4,50;       5,2763;       0,00;        0,0000;18/06/2024;    144,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095154029 ;   24;17/06/2024;          0,0000;7891095154029 ;0001-UN;7891095154029 ;0001-UN;57891095154024;0019-CX0024;              ;0000-****;7891095154029 ;7891095154029 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200228;7130015462          ;PIMENTA PRETA GRAO..............01X 15GR;0;        248,00;       3,0400;       2,0313;          0,0000;          0,1400;          0,0000;          0,1400;          0,0300;          0,1400;        ;00;00;  9041100;'09041100  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095154623 ;S;   0,1300;   0,1000;   0,0100;  864;  540;PIMENTA PRETA GRAO..............24X 15GR                    ;1421;14210007;013143802000879;    0,015;    0,017;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,40;       0,00;       4,50;       2,0313;       0,00;        0,0000;18/06/2024;    480,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095154623 ;   24;17/06/2024;          0,0000;7891095154623 ;0001-UN;7891095154623 ;0001-UN;57891095154628;0019-CX0024;              ;0000-****;7891095154623 ;7891095154623 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200229;7130015421          ;PIMENTA REINO PRETA PO KITANO...01x 15GR;0;        324,00;       2,7800;       1,8463;          0,0000;          0,1200;          0,0000;          0,1200;          0,0200;          0,1300;        ;00;00;  9041200;'09041200  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095154210 ;S;   0,1300;   0,1000;   0,0100;  384;  540;PIMENTA REINO PRETA PO KITANO...24x 15GR                    ;1421;14210007;013143802000879;    0,015;    0,017;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,80;       0,00;       4,50;       1,8463;       0,00;        0,0000;18/06/2024;  1.152,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095154210 ;   24;17/06/2024;          0,0000;7891095154210 ;0001-UN;7891095154210 ;0001-UN;57891095154215;0019-CX0024;              ;0000-****;7891095154210 ;7891095154210 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200230;7130015401          ;PIMENTA REINO PRETA PO KITANO...01X 50GR;0;        411,00;       6,3600;       4,2517;          0,0000;          0,2900;          0,0000;          0,2900;          0,0600;          0,3000;        ;00;00;  9041200;'09041200  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095154012 ;S;   0,1600;   0,0900;   0,0300;  120;  540;PIMENTA REINO PRETA PO KITANO...24X 50GR                    ;1421;14210007;013143802000879;    0,050;    0,056;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,40;       0,00;       4,50;       4,2517;       0,00;        0,0000;18/06/2024;    480,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095154012 ;   24;17/06/2024;          0,0000;7891095154012 ;0001-UN;7891095154012 ;0001-UN;57891095154017;0019-CX0024;              ;0000-****;7891095154012 ;7891095154012 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200234;7130003234          ;PIP MICRO YOKI MANTEIGA.........01X105GR;0;        171,00;       6,8700;       4,6900;          0,0000;          0,3200;          0,0000;          0,3200;          0,0700;          0,3300;        ;10;00; 20081900;'20081900  ;1710600;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   33,46;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095911479 ;S;   0,1900;   0,1200;   0,0200;   90;  240;PIP MICRO YOKI MANTEIGA.........30X105GR                    ;1420;14200017;013143802000879;    0,105;    0,135;0001;    1;   30,000;M;   6;1;    1;0000;       0,0000;      29,90;       0,00;       4,50;       4,6887;       0,00;        0,0000;21/08/2024;    300,00;1;1;1;0;A; ;S;N;  0,00;    0;   63;00;7891095911479 ;   30;17/06/2024;          0,0000;7891095911479 ;0001-UN;7891095911479 ;0001-UN;17891095911476;0024-CX0030;              ;0000-****;7891095911479 ;7891095911479 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200236;7130003221          ;PIPOCA PREMIUM..................01X400GR;0;        765,00;       5,1800;       3,6329;          0,0000;          0,2543;          0,0000;          0,2543;          0,0557;          0,2567;        ;00;00; 10059010;'10059010  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095911349 ;S;   0,1600;   0,1700;   0,0300;   90;  360;PIPOCA PREMIUM..................28X400GR                    ;1420;14200015;013143802000879;    0,400;    0,404;0001;    1;   28,000;M;   7;1;    1;0000;       0,0000;      28,00;       0,00;       4,50;       3,6329;       0,00;        0,0000;29/01/2025;  2.520,00;1;1;1;0;A; ;S;N;  0,00;    0;   62;00;7891095911349 ;   28;17/06/2024;          0,0000;7891095911349 ;0001-UN;7891095911349 ;0001-UN;17891095911346;0023-CX0028;              ;0000-****;7891095911349 ;7891095911349 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200237;7130003222          ;PIPOCA YOKI.....................01X400GR;0;      1.898,00;       3,6700;       2,5711;          0,0000;          0,1799;          0,0000;          0,1799;          0,0394;          0,1817;        ;00;00; 10059010;'10059010  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095911356 ;S;   0,1600;   0,1700;   0,0300;   90;  360;PIPOCA YOKI.....................28X400GR                    ;1420;14200015;013143802000879;    0,400;    0,404;0001;    1;   28,000;M;   7;1;    1;0000;       0,0000;      28,00;       0,00;       4,50;       2,5711;       0,00;        0,0000;29/01/2025;  7.560,00;1;1;1;0;A; ;S;N;  0,00;    0;   62;00;7891095911356 ;   28;17/06/2024;          0,0000;7891095911356 ;0001-UN;7891095911356 ;0001-UN;17891095911353;0023-CX0028;              ;0000-****;7891095911356 ;7891095911356 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200239;7130001646          ;PO P SORVETE YOKI MILHO VERDE...01X150GR;0;        245,00;       7,8500;       5,2608;          0,0000;          0,3681;          0,0000;          0,3681;          0,0806;          0,3718;        ;00;00; 21069029;'21069029  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095016464 ;S;   0,1600;   0,1100;   0,0200;  204;  360;PO P SORVETE YOKI MILHO VERDE...12X150GR                    ;1420;14200025;013143802000879;    0,150;    0,153;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      31,20;       0,00;       4,50;       5,2608;       0,00;        0,0000;20/02/2025;    288,00;1;1;1;0;A; ;S;N;  0,00;    0;   65;00;7891095016464 ;   12;15/06/2024;          0,0000;7891095016464 ;0001-UN;7891095016464 ;0001-UN;57891095016469;0011-CX0012;              ;0000-****;7891095016464 ;7891095016464 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200243;7130000049          ;SAGU MANDIOCA...................01x500GR;0;         78,00;      12,9600;       8,6886;          0,0000;          0,6098;          0,0000;          0,6098;          0,1336;          0,6156;        ;00;00; 19030000;'19030000  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095300495 ;S;   0,1700;   0,1500;   0,0500;  135;  360;SAGU MANDIOCA...................12x500GR                    ;1420;14200099;013143802000879;    0,500;    0,526;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      31,20;       0,00;       4,50;       8,7117;       0,00;        0,0000;29/01/2025;     72,00;1;1;1;0;A; ;S;N;  0,00;    0;   67;00;7891095300495 ;   12;14/06/2024;          0,0000;7891095300495 ;0001-UN;7891095300495 ;0001-UN;47891095300493;0011-CX0012;              ;0000-****;7891095300495 ;7891095300495 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200246;7130003189          ;SAL PARRILA CHIMICHURRI KITANO..01X415GR;0;          6,00;       9,2600;       6,2071;          0,0000;          0,4350;          0,0000;          0,4350;          0,0950;          0,4387;        ;10;00; 21039021;'21039021  ;1703500;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   26,21;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095911028 ;S;   0,1500;   0,0700;   0,0700;  108;  360;SAL PARRILA CHIMICHURRI KITANO..12X415GR                    ;1421;14210007;013143802000879;    0,415;    0,470;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      31,20;       0,00;       4,50;       6,2117;       0,00;        0,0000;26/03/2025;     24,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095911028 ;   12;17/06/2024;          0,0000;7891095911028 ;0001-UN;7891095911028 ;0001-UN;17891095911025;0011-CX0012;              ;0000-****;7891095911028 ;7891095911028 ;0000;0             ;000;00000;0000-****;0000-****;
