Nota;Emissao;Dt.Cont.;CGC/CPF;Razao;eracao;Repr;Valor da Nota;Desconto;Desc.Troca;Ser;UF;Observacoes;Pedido
3051;17/04/2025;23/04/2025;23651785000168;RCR SERVICOS;196.72;0;2.851,50;0;0;1;MS;;0
713846;23/04/2025;23/04/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;174,97;0;0;2;MS;AJUSTE ESTO;QUE            0
37448;15/04/2025;23/04/2025;8664194000212;SOCOLOSKI SUPE;132.02;18;424,06;32,77;0;1;MS;;0
1133;01/04/2025;23/04/2025;7505073000184;CASA DE CARNES;132.02;5;50,52;0;0;1;MS;;0
53326;14/04/2025;23/04/2025;3753165000122;SUPERM SANTOS E;132.02;5;20,87;0,26;0;1;MS;;0
22028;10/04/2025;23/04/2025;15901440000197;JOSE MANUEL;132.02;5;269,14;6,61;0;1;MS;;0
5019;15/04/2025;23/04/2025;27149109000141;MERCADO RODA VI;132.02;5;247,15;0;0;1;MS;;0
1277;15/04/2025;23/04/2025;26371725000180;MARTINS NUNES;132.02;5;46,3;4,58;0;0;MS;;0
18484;15/04/2025;23/04/2025;81584278006358;COPAGRIL;132.02;18;210,9;1,86;0;1;MS;;0
30532;16/04/2025;23/04/2025;10513998000181;SUPERMERCADO PI;132.02;121;451,01;61,74;0;1;MS;;0
235001;15/04/2025;23/04/2025;9401283000158;LAR CENTER;132.02;15;2.199,27;42,94;0;1;MS;;0
81888;16/04/2025;23/04/2025;9544424000191;NUTRI SHOPPING;132.02;23;352,8;0;0;2;MS;;0
169;17/04/2025;23/04/2025;35795689000172;MERCADO CANAA;196.68;0;362,43;0;0;1;MS;;0
713887;24/04/2025;24/04/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;98,64;0;0;2;MS;AJUSTE DE E;STOQUE         0
10120;16/04/2025;24/04/2025;6813685000333;SUPERMERCADO CH;132.01;19;117,6;0;0;1;MS;;0
10119;16/04/2025;24/04/2025;6813685000333;SUPERMERCADO CH;132.01;19;284,06;0;0;1;MS;;0
37454;15/04/2025;24/04/2025;8664194000212;SOCOLOSKI SUPE;132.01;18;290,56;0;0;1;MS;;0
14324;15/04/2025;24/04/2025;8664194000131;;132.01;18;69,06;0;0;1;MS;;0
235057;16/04/2025;24/04/2025;9401283000158;LAR CENTER;132.01;415;185,91;0;0;1;MS;;0
33195;15/04/2025;24/04/2025;5670275000156;PAPACOSTA E PAP;132.01;5;626,75;0;0;5;MS;;0
1141;16/04/2025;24/04/2025;7505073000184;CASA DE CARNES;132.01;5;177,36;0;0;1;MS;;0
5020;15/04/2025;24/04/2025;27149109000141;MERCADO RODA VI;132.01;5;395,6;0;0;1;MS;;0
18750;16/04/2025;24/04/2025;9531413000339;NUNES SUPERMERC;132.01;23;639,73;0;0;1;MS;;0
1737;19/04/2025;24/04/2025;39596428000184;COMERCIAL DUAS;132.01;17;1.006,36;0;0;1;MS;;0
506;17/04/2025;24/04/2025;33193160000153;BIOFARMA;132.01;17;79,52;0;0;1;MS;;0
81895;16/04/2025;24/04/2025;9544424000191;NUTRI SHOPPING;132.01;23;389,47;0;0;2;MS;;0
61877;08/04/2025;24/04/2025;2318826000129;MERCADO VERATTI;132.01;23;388,39;0;0;1;MS;;0
21485;10/04/2025;24/04/2025;4265309000164;VALE SUPERMERCA;132.01;9;20,25;0,3;0;1;MS;;0
8050;16/04/2025;24/04/2025;10513998000777;BONANCA COM ALI;132.01;402;64,35;0;0;1;MS;;0
8051;16/04/2025;24/04/2025;10513998000777;BONANCA COM ALI;132.01;402;78,12;0;0;1;MS;;0
16973;15/04/2025;24/04/2025;5027616000170;JORGE PAULO DA;132.01;4;114,66;0;0;3;MS;;0
15023;17/04/2025;24/04/2025;12934721000158;ECONOMICO SUPER;132.01;5;499,78;0;0;2;MS;;0
3682;17/04/2025;24/04/2025;35447339000115;CANAA SUPERMERC;132.01;5;167,73;1,1;0;2;MS;;0
3681;17/04/2025;24/04/2025;35447339000115;CANAA SUPERMERC;132.01;5;134,98;7,06;0;2;MS;;0
648;17/04/2025;24/04/2025;10513998001153;SUPERMERCADO PI;132.01;402;86,75;0;0;1;MS;;0
53797;11/04/2025;24/04/2025;2318826000714;ATACADISTA MEGA;132.01;23;1.612,06;0;0;1;MS;;0
1278;15/04/2025;24/04/2025;46427585000121;5A SUPERMERCADO;132.01;8;634,35;67,42;0;1;MS;;0
713929;24/04/2025;24/04/2025;19029516000278;MERCADO TEIXEIR;132.16;19;1.289,70;20,05;0;2;MS;DEV.VENDA R;EF.NF CLI   1289
713930;24/04/2025;24/04/2025;41884151000137;;132.16;18;1.508,58;159,9;0;2;MS;DEV.VENDA R;EF.NF CLI     35
713931;24/04/2025;24/04/2025;19811921000162;;132.34;18;249,02;0;0;2;MS;DEV.VENDA R;EF.NF CLI 653471
713932;24/04/2025;24/04/2025;19029516000278;MERCADO TEIXEIR;132.34;19;294,25;0;0;2;MS;DEV.VENDA R;EF.NF CLI 405427
713933;24/04/2025;24/04/2025;19029516000278;MERCADO TEIXEIR;132.34;19;193,09;0;0;2;MS;DEV.VENDA R;EF.NF CLI 797334
713934;24/04/2025;24/04/2025;5992440000196;;132.34;15;415,44;0;0;2;MS;DEV.VENDA R;EF.NF CLI 783288
713935;24/04/2025;24/04/2025;44345142000166;;132.34;17;95,1;0;0;2;MS;DEV.VENDA R;EF.NF CLI    759
713936;24/04/2025;24/04/2025;10454480000114;SUPERMERCADO KA;132.16;16;3.732,29;173,3;0;2;MS;DEV.VENDA R;EF.NF CLI   1011
713937;24/04/2025;24/04/2025;1460437000251;AM DE MATOS;132.16;5;2.649,47;56,56;0;2;MS;DEV.VENDA R;EF.NF CLI   1465
713938;24/04/2025;24/04/2025;14892072000103;;132.16;451;769,67;38,25;0;2;MS;DEV.VENDA R;EF.NF CLI    487
713939;24/04/2025;24/04/2025;43859013000123;;132.16;151;883,47;0;0;2;MS;DEV.VENDA R;EF.NF CLI   1009
713940;24/04/2025;24/04/2025;9391583000101;;132.16;151;87,51;11,49;0;2;MS;DEV.VENDA R;EF.NF CLI   1010
713941;24/04/2025;24/04/2025;58275443000175;;132.16;453;194,36;13,98;0;2;MS;DEV.VENDA R;EF.NF CLI    826
713942;24/04/2025;24/04/2025;49793628000180;UNIAO COMERCIO;132.16;437;1.085,42;63,89;0;2;MS;DEV.VENDA R;EF.NF CLI    752
713943;24/04/2025;24/04/2025;24353802000143;SUPERMERCADO KA;132.16;407;309,15;0;0;2;MS;DEV.VENDA R;EF.NF CLI    428
713944;24/04/2025;24/04/2025;52322131000199;MANA ALIMENTOS;132.16;407;403,3;20,3;0;2;MS;DEV.VENDA R;EF.NF CLI    431
713945;24/04/2025;24/04/2025;10513998001668;SUPERMERCADOS P;132.16;402;858,29;16,74;0;2;MS;DEV.VENDA R;EF.NF CLI    605
713946;24/04/2025;24/04/2025;5472732000289;SUPERMERCADO FO;132.16;7;2.008,92;75,78;0;2;MS;DEV.VENDA R;EF.NF CLI    412
713947;24/04/2025;24/04/2025;5472732000106;ANA CLEIA DE AR;132.16;7;1.275,26;51,82;0;2;MS;DEV.VENDA R;EF.NF CLI    411
713948;24/04/2025;24/04/2025;112373000154;;132.16;407;403,3;20,3;0;2;MS;DEV.VENDA R;EF.NF CLI    434
713949;24/04/2025;24/04/2025;19991735000152;;132.16;437;511,71;52,23;0;2;MS;DEV.VENDA R;EF.NF CLI    757
713950;24/04/2025;24/04/2025;5472732000360;SUPERMERCADO FO;132.16;7;1.112,06;42,13;0;2;MS;DEV.VENDA R;EF.NF CLI    413
713951;24/04/2025;24/04/2025;37398754000151;;132.34;10;457,9;0;0;2;MS;DEV.VENDA R;EF.NF CLI 810011
713952;24/04/2025;24/04/2025;35831943000493;;132.16;23;3.825,18;0;0;2;MS;DEV.VENDA R;EF.NF CLI 810514
713953;24/04/2025;24/04/2025;6088542000144;VT PARANA SUPER;132.16;9;306,02;8,26;0;2;MS;DEV.VENDA R;EF.NF CLI    710
713954;24/04/2025;24/04/2025;2318826000633;MERCADO VERATI;132.16;23;2.139,44;0;0;2;MS;DEV.VENDA R;EF.NF CLI   3554
713955;24/04/2025;24/04/2025;3047609000104;SUPERMERCADO CA;132.16;4;76,44;0;0;2;MS;DEV.VENDA R;EF.NF CLI    364
713956;24/04/2025;24/04/2025;10513998001153;SUPERMERCADO PI;132.16;121;281,77;0;0;2;MS;DEV.VENDA R;EF.NF CLI     30
713957;24/04/2025;24/04/2025;10141170000140;SUPERMERCADO LU;132.34;4;420,86;21,19;0;2;MS;DEV.VENDA R;EF.NF CLI    362
713958;24/04/2025;24/04/2025;10141170000140;SUPERMERCADO LU;132.16;4;2.966,04;149,34;0;2;MS;DEV.VENDA R;EF.NF CLI    373
713959;24/04/2025;24/04/2025;10141170000140;SUPERMERCADO LU;132.34;4;139,53;0;0;2;MS;DEV.VENDA R;EF.NF CLI 744375
713960;24/04/2025;24/04/2025;11110303000183;COMERCIAL JERE;132.16;23;3.146,12;0;0;2;MS;DEV.VENDA R;EF.NF CLI 774086
713961;24/04/2025;24/04/2025;19029516000278;MERCADO TEIXEIR;132.34;19;169,16;0;0;2;MS;DEV.VENDA R;EF.NF CLI   1225
713962;24/04/2025;24/04/2025;1879400000181;;132.34;18;122,93;0;0;2;MS;DEV.VENDA R;EF.NF CLI     21
713963;24/04/2025;24/04/2025;44661622000136;SO FRUTAS;132.16;19;157,26;0;0;2;MS;DEV.VENDA R;EF.NF CLI   1278
714023;24/04/2025;24/04/2025;157726000132;MERCADO IVAI;132.16;5;293,52;6,34;0;2;MS;DEV.VENDA R;EF.NF CLI   1493
714024;24/04/2025;24/04/2025;29046654000138;;132.16;5;374,86;19,21;0;2;MS;DEV.VENDA R;EF.NF CLI   1499
714025;24/04/2025;24/04/2025;18218480000127;;132.16;5;543,57;8,35;0;2;MS;DEV.VENDA R;EF.NF CLI   1517
714026;24/04/2025;24/04/2025;13889171000165;;132.16;5;913,1;25;0;2;MS;DEV.VENDA R;EF.NF CLI   1513
714027;24/04/2025;24/04/2025;33820141000100;ALIMENTOS FLOR;132.16;5;4.717,77;524,19;0;2;MS;DEV.VENDA R;EF.NF CLI   1449
714028;24/04/2025;24/04/2025;29046654000138;;132.16;5;1.450,34;199,65;0;2;MS;DEV.VENDA R;EF.NF CLI   1485
714029;24/04/2025;24/04/2025;37300843000113;;132.16;5;186,89;5,02;0;2;MS;DEV.VENDA R;EF.NF CLI   1507
714030;24/04/2025;24/04/2025;13889171000165;;132.16;5;294,3;34,04;0;2;MS;DEV.VENDA R;EF.NF CLI   1492
714031;24/04/2025;24/04/2025;50088406000146;MG SUPERMERCADO;132.16;5;2.857,86;47,11;0;2;MS;DEV.VENDA R;EF.NF CLI   1487
714032;24/04/2025;24/04/2025;51079806000158;;132.16;5;249,39;0;0;2;MS;DEV.VENDA R;EF.NF CLI   1490
714033;24/04/2025;24/04/2025;52974670000102;;132.16;5;154,36;0;0;2;MS;DEV.VENDA R;EF.NF CLI   1502
714034;24/04/2025;24/04/2025;5958813000102;NUNES E SOUZA;132.16;5;3.218,92;73,4;0;2;MS;DEV.VENDA R;EF.NF CLI   1497
714035;24/04/2025;24/04/2025;10819352000127;PANIFICADORA MO;132.16;5;3.403,62;378,18;0;2;MS;DEV.VENDA R;EF.NF CLI   1483
714036;24/04/2025;24/04/2025;15619835000100;;132.16;5;130,63;0;0;2;MS;DEV.VENDA R;EF.NF CLI   1479
714037;24/04/2025;24/04/2025;16896684000191;;132.16;5;664,77;10,74;0;2;MS;DEV.VENDA R;EF.NF CLI   1489
714038;24/04/2025;24/04/2025;37677914000100;MERCADO PRIMAVE;132.16;5;2.551,22;78,84;0;2;MS;DEV.VENDA R;EF.NF CLI   1486
714039;24/04/2025;24/04/2025;15901440000197;JOSE MANUEL;132.16;5;2.493,65;876,29;0;2;MS;DEV.VENDA R;EF.NF CLI   1509
714040;24/04/2025;24/04/2025;2231484000105;EMPORIO SAINT;132.34;5;221,5;0;0;2;MS;DEV.VENDA R;EF.NF CLI   1411
714041;24/04/2025;24/04/2025;11730253000137;;132.16;5;312,23;0;0;2;MS;DEV.VENDA R;EF.NF CLI   1480
714042;24/04/2025;24/04/2025;15901440000197;JOSE MANUEL;132.16;5;6.176,38;87,25;0;2;MS;DEV.VENDA R;EF.NF CLI   1515
714043;24/04/2025;24/04/2025;21381903000130;;132.34;5;479,12;0;0;2;MS;DEV.VENDA R;EF.NF CLI 806196
714044;24/04/2025;24/04/2025;45108692000124;;132.16;457;336,21;21,53;0;2;MS;DEV.VENDA R;EF.NF CLI   1173
714045;24/04/2025;24/04/2025;26407239000174;PANIFICADORA TI;132.16;457;393,9;7,14;0;2;MS;DEV.VENDA R;EF.NF CLI   1180
714046;24/04/2025;24/04/2025;29938119000191;;132.16;457;275,7;5,15;0;2;MS;DEV.VENDA R;EF.NF CLI   1177
714047;24/04/2025;24/04/2025;22790409000191;;132.16;457;141,08;11,75;0;2;MS;DEV.VENDA R;EF.NF CLI   1168
714048;24/04/2025;24/04/2025;45720274000193;;132.16;457;350,97;0;0;2;MS;DEV.VENDA R;EF.NF CLI   1163
714049;24/04/2025;24/04/2025;30286597000143;;132.16;457;233,39;0;0;2;MS;DEV.VENDA R;EF.NF CLI   1137
714050;24/04/2025;24/04/2025;8217583000380;;132.16;401;3.478,53;59,27;0;2;MS;DEV.VENDA R;EF.NF CLI    422
15627;24/04/2025;24/04/2025;3800481000108;TRANSGAZ;196.12;0;130;0;0;1;MS;;0
714075;24/04/2025;24/04/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;937,16;0;0;2;MS;AJUSTE ESTO;QUE            0
714093;24/04/2025;24/04/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;677,07;0;0;2;MS;AJUSTE DE E;STOQUE         0
714184;25/04/2025;25/04/2025;24062709000180;SUPERMERCADO DO;132.16;155;1.119,32;85,43;0;2;MS;DEV.VENDA R;EF.NF CLI    696
714185;25/04/2025;25/04/2025;50981946000154;;132.16;455;291,22;6,47;0;2;MS;DEV.VENDA R;EF.NF CLI    805
714186;25/04/2025;25/04/2025;31268888000171;;132.16;455;112,06;4,5;0;2;MS;DEV.VENDA R;EF.NF CLI    809
714187;25/04/2025;25/04/2025;50981946000154;;132.16;155;125,85;40,1;0;2;MS;DEV.VENDA R;EF.NF CLI    704
714188;25/04/2025;25/04/2025;37035062000149;;132.16;455;145,62;0;0;2;MS;DEV.VENDA R;EF.NF CLI    807
714189;25/04/2025;25/04/2025;27642580000177;;132.16;155;383,87;36,01;0;2;MS;DEV.VENDA R;EF.NF CLI    703
714190;25/04/2025;25/04/2025;7307950000102;;132.16;455;119,76;2,1;0;2;MS;DEV.VENDA R;EF.NF CLI    792
714191;25/04/2025;25/04/2025;28637953000184;SUPERMERCADO GA;132.16;155;482,52;0;0;2;MS;DEV.VENDA R;EF.NF CLI    717
714192;25/04/2025;25/04/2025;31127656000101;;132.16;155;115,17;13,96;0;2;MS;DEV.VENDA R;EF.NF CLI    722
714193;25/04/2025;25/04/2025;18580448000197;;132.16;155;140,24;21,37;0;2;MS;DEV.VENDA R;EF.NF CLI    721
714194;25/04/2025;25/04/2025;35831943000574;;132.16;23;2.215,17;61,13;0;2;MS;DEV.VENDA R;EF.NF CLI   3565
714195;25/04/2025;25/04/2025;30444208000160;;132.16;155;360,4;32,2;0;2;MS;DEV.VENDA R;EF.NF CLI    679
714196;25/04/2025;25/04/2025;3675544000141;SUPERMERCADO EN;132.16;155;492,19;6,34;0;2;MS;DEV.VENDA R;EF.NF CLI    690
714197;25/04/2025;25/04/2025;32796370000173;;132.16;155;170,78;8,68;0;2;MS;DEV.VENDA R;EF.NF CLI    677
714198;25/04/2025;25/04/2025;31127656000101;;132.16;155;140,16;7,02;0;2;MS;DEV.VENDA R;EF.NF CLI    676
714199;25/04/2025;25/04/2025;31127656000101;;132.16;455;126,47;0,35;0;2;MS;DEV.VENDA R;EF.NF CLI    787
714200;25/04/2025;25/04/2025;3815374000153;MARIA TEREZA SA;132.16;155;1.096,71;96,05;0;2;MS;DEV.VENDA R;EF.NF CLI    695
714201;25/04/2025;25/04/2025;42329614000161;;132.16;155;159,78;0;0;2;MS;DEV.VENDA R;EF.NF CLI    700
714202;25/04/2025;25/04/2025;21959759000176;;132.16;453;116,94;5,49;0;2;MS;DEV.VENDA R;EF.NF CLI    869
714203;25/04/2025;25/04/2025;9124236000104;;132.16;453;336,98;36,7;0;2;MS;DEV.VENDA R;EF.NF CLI    868
714204;25/04/2025;25/04/2025;24747041000104;;132.16;453;109,54;12,2;0;2;MS;DEV.VENDA R;EF.NF CLI    865
714205;25/04/2025;25/04/2025;27080117000189;;132.16;453;390,9;12,2;0;2;MS;DEV.VENDA R;EF.NF CLI    870
15067;22/04/2025;25/04/2025;12075667000809;S PIRES;132.02;121;175,77;21,52;0;1;MS;;0
557093;09/04/2025;25/04/2025;4757459000519;ABV;132.01;90;1.295,72;0;0;5;MS;;0
557094;09/04/2025;25/04/2025;4757459000519;ABV;132.01;90;587,09;0;0;5;MS;;0
557095;09/04/2025;25/04/2025;4757459000519;ABV;132.01;90;25,5;0;0;5;MS;;0
33140;10/04/2025;25/04/2025;5670275000156;PAPACOSTA E PAP;132.01;5;1.891,44;88,35;0;5;MS;;0
2285;15/04/2025;25/04/2025;7140724000260;SUPERMERCADO GA;132.01;401;184,92;0;0;1;MS;;0
2599;14/04/2025;25/04/2025;15534654000504;CENTRAL ATACADI;132.01;401;359,69;77,08;0;1;MS;;0
24171;14/04/2025;25/04/2025;15534654000415;PAG POCO;132.01;401;76,44;0;0;1;MS;;0
125332;05/04/2025;25/04/2025;18862844000107;CIDADE BRANCA S;132.01;414;5.167,36;465,67;0;1;MS;;0
13377;10/04/2025;25/04/2025;4757459002724;ABEVE AVENIDA B;132.01;90;1.140,91;107,95;0;5;MS;;0
135261;10/04/2025;25/04/2025;24397411000120;SUPERM PARAISO;132.01;5;399;0;0;2;MS;;0
17977;03/04/2025;25/04/2025;7249369000181;MERCADO BARBOZA;132.01;413;35,5;2,3;0;1;MS;;0
42709;17/04/2025;25/04/2025;11580120000121;NUTRIMAIS CESTA;132.01;23;1.318,07;0;0;1;MS;;0
10115;04/04/2025;25/04/2025;8370598000201;LEGAL SUPERMERC;132.01;151;211,13;0;0;2;MS;;0
1467;10/04/2025;25/04/2025;15534654000687;MERCADO PAG POK;132.01;401;366,42;0;0;1;MS;;0
18;10/04/2025;25/04/2025;9531413001491;NUNES SUPERMERC;132.01;403;769,71;130,32;0;1;MS;;0
227015;23/04/2025;25/04/2025;37533866000178;VITORIA TINTAS;196.18;0;1.701,10;0;0;0;MS;;0
19;10/04/2025;25/04/2025;9531413001491;NUNES SUPERMERC;132.01;23;424,28;0;0;1;MS;;0
11866;15/04/2025;25/04/2025;9531413000509;NUNES SUPERMERC;132.01;23;507,49;0;0;1;MS;;0
23069;12/04/2025;25/04/2025;12075667000213;S PIRES PIRATIN;132.01;402;39,06;0;0;1;MS;;0
24492;11/04/2025;25/04/2025;7719683000342;SUPERMERCADOS P;132.01;402;78,12;0;0;1;MS;;0
11865;15/04/2025;25/04/2025;9531413000509;NUNES SUPERMERC;132.01;403;53,4;0;0;1;MS;;0
11867;15/04/2025;25/04/2025;9531413000509;NUNES SUPERMERC;132.01;23;141,8;0;0;1;MS;;0
1606;15/04/2025;25/04/2025;9531413001149;NUNES SUPERMERC;132.01;403;55,3;0;0;1;MS;;0
14028;12/04/2025;25/04/2025;10513998000696;SUPERMERACDO PI;132.01;402;39,06;0;0;1;MS;;0
11850;14/04/2025;25/04/2025;7140724000180;SUPERMERCADO GA;132.01;401;145,86;0;0;1;MS;;0
4056;12/04/2025;25/04/2025;15534654000849;MERCADO PAG POK;132.01;401;359,69;77,08;0;1;MS;;0
52376;11/04/2025;25/04/2025;15534654000172;SUPERMERCADO PA;132.01;23;834,13;13,6;0;1;MS;;0
11685;12/04/2025;25/04/2025;15534654000253;SUPERMERCA PAG;132.01;401;557,68;0;0;1;MS;;0
11987;11/04/2025;25/04/2025;11311873000131;MATOS E SILVA L;132.01;5;300,78;0;0;1;MS;;0
238;25/04/2025;25/04/2025;14619346000187;VAL CONFECCOES;196.36;0;2.840,25;5;0;2;MS;;0
4240;16/04/2025;25/04/2025;46876542000204;FERNANDES SUPER;132.01;14;96;0;0;1;MS;;0
714343;28/04/2025;28/04/2025;37202868000184;MERCADO GALVAO;132.16;12;994,94;0;0;2;MS;DEV.VENDA R;EF.NF CLI 774215
714344;28/04/2025;28/04/2025;6252403000104;BIG MERCEARIA;132.16;16;1.882,56;90,16;0;2;MS;DEV.VENDA R;EF.NF CLI   1031
714345;28/04/2025;28/04/2025;44692193000164;;132.16;16;316,9;19,47;0;2;MS;DEV.VENDA R;EF.NF CLI   1030
714346;28/04/2025;28/04/2025;10396426000160;COMERCIAL BR;132.16;16;3.282,74;360,65;0;2;MS;DEV.VENDA R;EF.NF CLI   1032
714347;28/04/2025;28/04/2025;14240619000269;;132.16;16;1.188,69;7,77;0;2;MS;DEV.VENDA R;EF.NF CLI   1036
714348;28/04/2025;28/04/2025;58687793000149;BOM GOSTO COMER;132.16;16;1.509,57;180,32;0;2;MS;DEV.VENDA R;EF.NF CLI   1035
714349;28/04/2025;28/04/2025;1087634000196;ARY SERENA;132.16;16;61,2;0;0;2;MS;DEV.VENDA R;EF.NF CLI    978
8260;17/04/2025;28/04/2025;19077872000186;SUPERMERCADO JU;132.01;16;461,76;0;0;1;MS;;0
1650;16/04/2025;28/04/2025;201278000399;SUPERMERCADO SA;132.01;16;99,38;0;0;1;MS;;0
36266;17/04/2025;28/04/2025;16811326000139;COMERCIAL SAO J;132.01;12;389,22;9,99;0;1;MS;;0
22260;07/04/2025;28/04/2025;8695858000200;SUPERMERCADO SO;132.02;17;383,72;61,94;0;1;MS;;0
714350;28/04/2025;28/04/2025;53653554000154;;132.16;14;827,23;43;0;2;MS;DEV.VENDA R;EF.NF CLI    551
714351;28/04/2025;28/04/2025;28638434000211;SAO JOSE COMERC;132.16;453;3.027,66;175,29;0;2;MS;DEV.VENDA R;EF.NF CLI    924
714352;28/04/2025;28/04/2025;27080117000189;;132.16;453;390,61;0;0;2;MS;DEV.VENDA R;EF.NF CLI    925
714353;28/04/2025;28/04/2025;9124236000104;;132.16;453;216,43;3,44;0;2;MS;DEV.VENDA R;EF.NF CLI    920
714354;28/04/2025;28/04/2025;27361000000173;;132.16;453;254,54;3,44;0;2;MS;DEV.VENDA R;EF.NF CLI    911
714355;28/04/2025;28/04/2025;41962288000162;;132.16;453;301,87;1,72;0;2;MS;DEV.VENDA R;EF.NF CLI    907
125681;14/04/2025;28/04/2025;18862844000107;CIDADE BRANCA S;132.01;14;473,23;0;0;1;MS;;0
14064;14/04/2025;28/04/2025;18862844000379;CIDADE BRANCA S;132.01;14;510,44;0;0;1;MS;;0
14063;14/04/2025;28/04/2025;18862844000379;CIDADE BRANCA S;132.01;14;44,4;0;0;1;MS;;0
125636;14/04/2025;28/04/2025;18862844000107;CIDADE BRANCA S;132.01;414;359,69;77,08;0;1;MS;;0
21982;16/04/2025;28/04/2025;46876542000123;FERNANDES SUPER;132.01;14;811,95;0;0;1;MS;;0
714356;28/04/2025;28/04/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;135,84;0;0;2;MS;AJUSTE DE E;STOQUE         0
1438;31/01/2025;28/04/2025;33188134000137;VARANDA ITAPORA;132.02;407;478,55;0;0;1;MS;;0
5804;22/04/2025;28/04/2025;10513998001315;SUPERMERCADOS P;132.01;402;117,18;0;0;1;MS;;0
8093;07/04/2025;28/04/2025;10235154000388;GT COMERCIAL DE;132.01;153;152,88;0;0;1;MS;;0
460319;17/04/2025;28/04/2025;46389383000566;A-BDF NIVEA LTD;212.01;0;987.163,42;0;0;1;SP;;0
460320;17/04/2025;28/04/2025;46389383000566;A-BDF NIVEA LTD;212.01;0;430.583,94;0;0;1;SP;;0
460343;17/04/2025;28/04/2025;46389383000566;A-BDF NIVEA LTD;212.01;0;38.687,73;0;0;1;SP;;0
460344;17/04/2025;28/04/2025;46389383000566;A-BDF NIVEA LTD;212.01;0;4.224,49;0;0;1;SP;;0
714422;29/04/2025;29/04/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;8,82;0;0;2;MS;AJUSTE ESTO;QUE            0
27526;24/04/2025;29/04/2025;7297361000190;CENTRAL MAX;132.01;5;235,39;0;0;1;MS;;0
399477;20/03/2025;29/04/2025;73778144000147;TRIUNFANTE PARA;299.04;0;1.260,09;0;0;5;PR;;0
714505;29/04/2025;29/04/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;20,91;0;0;2;MS;AJUSTE ESTO;QUE            0
564248;25/04/2025;29/04/2025;4757459000519;ABV;132.01;90;44.393,76;0;0;5;MS;;0
13520;25/03/2025;29/04/2025;4757459003887;LEVEMAX SUPERAT;132.01;90;1.901,53;179,92;0;5;MS;;0
21861;25/03/2025;29/04/2025;4757459002643;ABEVE SUPERMERC;132.01;840;2.089,58;0;0;5;MS;;0
19370;25/03/2025;29/04/2025;4757459002058;ABEVE SUPERMERC;132.01;90;1.901,59;179,92;0;5;MS;;0
15293;25/03/2025;29/04/2025;4757459002481;ABEVE SUPERMERC;132.01;840;1.901,55;179,92;0;5;MS;;0
44993;25/03/2025;29/04/2025;4757459002805;LEVE MAIS MARAC;132.01;90;3.803,18;359,85;0;5;MS;;0
714523;29/04/2025;29/04/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;73;0;0;2;MS;AJUSTE ESTO;QUE            0
3499;23/04/2025;29/04/2025;35067431000150;CASA HORTIFRUTI;132.01;407;420,61;0;0;1;MS;;0
1590;25/04/2025;29/04/2025;28868147000117;MERCADO E CONVE;132.01;5;173,7;0;0;1;MS;;0
5037;24/04/2025;29/04/2025;27149109000141;MERCADO RODA VI;132.02;5;296,03;0;0;1;MS;;0
2644;23/04/2025;29/04/2025;9531413000843;OLIVEIRA E CARN;132.01;403;39,06;0;0;1;MS;;0
9694;16/04/2025;29/04/2025;12075667001023;PIRES;132.01;402;78,12;0;0;1;MS;;0
460436;21/04/2025;29/04/2025;46389383000566;A-BDF NIVEA LTD;299.40;0;4.690,00;0;0;1;SP;;0
460434;19/04/2025;29/04/2025;46389383000566;A-BDF NIVEA LTD;299.40;0;9.916,00;0;0;1;SP;;0
714546;30/04/2025;30/04/2025;726560000128;TRIUNFANTE-DIVE;199.98;0;1.136,87;0;0;2;MS;AJUSTE DE E;STOQUE         0
246;30/04/2025;30/04/2025;14619346000187;VAL CONFECCOES;196.36;0;3.149,75;0;0;2;MS;;0
125788;18/04/2025;30/04/2025;18862844000107;CIDADE BRANCA S;132.01;14;1.131,85;0;0;1;MS;;0
4481;16/04/2025;30/04/2025;9531413000681;OLIVEIRA E CARN;132.01;403;184,06;24,48;0;1;MS;;0
14193;17/04/2025;30/04/2025;3029716000100;HORTIFRUTI SANT;132.01;401;754,56;0;0;1;MS;;0
27097;15/04/2025;30/04/2025;7719683000423;SUPERMERCADO PI;132.01;402;851,55;113,42;0;1;MS;;0
2007;15/04/2025;30/04/2025;7719683000695;PIRES E CIA LTD;132.01;402;204,41;21,39;0;1;MS;;0
9386;25/04/2025;30/04/2025;9531413000177;NUNES SUPERMERC;132.02;843;37,7;2,79;0;1;MS;;0
5767;16/04/2025;30/04/2025;10513998001315;SUPERMERCADOS P;132.02;121;412,48;0;0;1;MS;;0
14191;17/04/2025;30/04/2025;3029716000100;HORTIFRUTI SANT;132.02;401;76,79;6,15;0;1;MS;;0
14751;24/04/2025;30/04/2025;14870472000100;SM COMPRE BEM;132.02;843;305,58;22,38;0;1;MS;;0
867;26/04/2025;30/04/2025;8752211000435;SUPERMERCADO NA;132.01;19;221,51;0;0;1;MS;;0
